,BallAcceleration,Time,DistanceWall,DistanceCeil,DistanceBall,PlayerSpeed,BallSpeed,goal,Class,move
69,-0.0006580531981555525,0.5517284575033343,0.012187556756412924,0.49827102676505025,0.46222170316837047,0.7073089835444083,0.007986303271995576,0,-1,2
70,-0.008106588683944831,0.6058696487986248,0.011354513266453365,0.49827102676505025,0.35737473872954195,0.7071696310190484,0.00014250427250713443,0,-1,4
71,0.3893365283991966,0.0,0.00012483517062308202,0.35897543793642034,0.024236114251880013,0.6334427682528027,0.5185846567305658,0,-1,3
72,-0.005614492849140801,0.0025780448529856923,0.00012483517062308202,0.35897543793642034,0.029974655531861696,0.6334427682528027,0.5131521677873504,0,-1,22
73,-0.00695805999863995,0.005155941231873474,0.00012483517062308202,0.35897543793642034,0.03716569004505807,0.6334427682528027,0.5064196658455898,0,-1,21
74,-0.049102599530665786,0.028370876122640304,0.00012659390788178986,0.24747460995997494,0.05763678305329338,0.5429420217006378,0.4589088155869955,0,-1,2
75,-0.005031420381830196,0.030949054602314962,0.00012659390788178986,0.22685564496766067,0.06082787828918285,0.5523059406455469,0.4540404977660646,0,-1,3
76,-0.004970404495774096,0.033526936133792214,0.00012659390788178986,0.22685564496766067,0.06511367935015495,0.5523059406455469,0.4492312178912611,0,-1,5
77,-0.031870039292449116,0.05157247803938145,0.00012659390788178986,0.14175352787273174,0.09037909840925115,0.6053104804127037,0.41839430336877376,0,-1,3
78,-0.03994560130836763,0.07477675248989184,0.00034780788028206366,0.03844830530919782,0.11289198849948744,0.6086067730143905,0.3797436107294542,0,-1,2
79,-0.0036229410046177183,0.07735574757710657,0.00034780788028206366,0.03844830530919782,0.1162466000196668,0.6086067730143905,0.37623811388791495,0,-1,4
80,-0.02736257629231215,0.09797858454148536,0.0014798015294767795,0.0007871345579299014,0.11227486027575448,0.572511199042537,0.34976254482763514,0,-1,2
81,-0.005063851507894414,0.10313437729926041,0.0017662294794299402,0.004700529954430357,0.1075192695371076,0.6035603518296672,0.344862847194049,0,-1,13
82,-0.00912763016111597,0.1134460890177939,0.0020524463809120544,0.013725349445664212,0.11074287291192245,0.6273669526494676,0.3360311056173169,0,-1,2
83,0.0,0.13148528365568113,0.002888866646408331,0.048851847909761686,0.1026198426065299,0.6674238175627577,0.3264242619198717,1,-1,22
84,-0.0028813571120529595,0.1417935062329053,0.0035104395683808573,0.07902781456297943,0.09601453644099672,0.760667144552519,0.32363630919230196,1,-1,3
85,-0.00026163450274496665,0.14437027420864612,0.0035104395683808573,0.07902781456297943,0.09963389685963056,0.760667144552519,0.3233831560435642,0,-1,2
86,0.004026298760065426,0.16756415547227588,0.004865124529273162,0.15653086532820792,0.09097240405652116,0.8221935143343579,0.32727893507184896,0,-1,60
87,0.0005410504206416758,0.17014092344801668,0.004865124529273162,0.15653086532820792,0.09227568160233914,0.8221935143343579,0.3278024463678528,0,-1,73
88,0.0024827079603569873,0.17529520176998892,0.005416383135642548,0.1919692472963908,0.08888645475292314,0.9999987231083682,0.33020467287455074,0,-1,60
89,0.0029806232697804666,0.17787196974572972,0.005416383135642548,0.1919692472963908,0.09267760348757464,0.9999987231083682,0.3330886738684163,0,-1,67
90,0.01293781951816136,0.1959120032622731,0.00663142435819345,0.23365520040990406,0.08269068919444612,0.8684691998282461,0.345607090646253,0,-1,60
91,0.0317507013288601,0.22168222192675888,0.008339017537418069,0.2349200612875838,0.05209977077891051,0.8620339335331468,0.3763285357603498,0,-1,21
92,-0.04851072339597348,0.3299257785406373,0.0125994530224023,0.4273868370309681,0.1597026355850151,0.9748909741908912,0.32939037490467477,1,-1,4
93,-0.12446205877098866,0.41249296696755666,0.011180187229370244,0.4849516209278782,0.1694196145577093,0.1830663955485595,0.20896297811376138,0,-1,2
94,-0.0009832646538354512,0.41507864338919426,0.011180187229370244,0.4849516209278782,0.1673219315536011,0.1830663955485595,0.20801158775603154,0,-1,4
95,0.002265029194687149,0.4409324381236046,0.011358980459090484,0.4956125911826078,0.13151514625401164,0.32380514869462307,0.2102031919466186,0,-1,2
96,0.05970507458278563,0.48990142284955385,0.012575499020938699,0.49826855149914484,0.05357230283982874,0.5009575028463178,0.2679728189173736,0,-1,21
97,0.010796256379093705,0.4976339538882502,0.012746975903662715,0.49826855149914484,0.05448900894258312,0.513410079967699,0.2784190951855001,0,-1,38
98,0.018291091908655733,0.5079503573882895,0.012997807011499628,0.49826855149914484,0.0700219563032295,0.5294280496433662,0.29611724837992726,0,-1,21
99,-0.27895443303461204,0.5183958294219678,0.013074206558017895,0.49826855149914484,0.4630801711924419,0.5466961557804435,0.026205626112322612,0,-1,43
100,-0.02514076575619999,0.5803592672298429,0.013006424824067294,0.49826855149914484,0.35495757505582864,0.612605207993398,0.0018798435947749647,0,-1,21
101,0.0,0.5855142879223069,0.012993163945136638,0.49826855149914484,0.343956303599081,0.6125419029693783,0.0018798435947749647,0,-1,73
102,0.0,0.5906685662442791,0.012962561916835123,0.49826855149914484,0.3305912547216884,0.6128444993005492,0.0018798435947749647,0,-1,60
103,0.0,0.5984003549124838,0.012925839482873302,0.4917833548268923,0.3184158199162842,0.6315960333342312,0.0018798435947749647,0,-1,60
104,0.0,0.6035553756049477,0.01288630306929755,0.4856323190518742,0.30582292925608034,0.8434768567996374,0.0018798435947749647,0,-1,67
105,-0.025728733191398803,0.0,0.0001266290826269648,0.25650685524892514,0.0609308191684448,0.5801184268374922,0.43470127626961963,0,-1,5
106,-0.011004356227939058,0.00773104629771305,0.0001266290826269648,0.2293259603412897,0.06882296046317943,0.5919709093652832,0.42405364608435164,0,-1,3
107,-0.0205645627828456,0.018038860571166913,0.0001266290826269648,0.1688106594850952,0.08785581359123185,0.62194628662042,0.4041557206720921,0,-1,22
108,-0.035211328474475306,0.04380950981053749,0.0001790746276816322,0.05354000153466485,0.1184497779208914,0.6299552407059775,0.3700858308791455,0,-1,21
109,-0.014397265035665756,0.05927160240596358,0.0007483778783253627,0.017034779961237322,0.11410235999273334,0.594362114174764,0.3561552791409301,0,-1,2
110,-0.013832594835188883,0.07731194771811277,0.0010894673822791612,0.00654212778807765,0.12069791970641804,0.5982322563586486,0.3427710928008153,0,-1,4
111,-0.003991954973850821,0.08505264483221425,0.001508293073067848,0.0009604031713107051,0.11292748390874172,0.5979828529025646,0.33890854424300976,0,-1,62
112,-0.0023825975376057682,0.09278443350041897,0.001704532976394469,0.0003044577063691112,0.11628532641099225,0.6002203575180011,0.3366031828992587,0,-1,2
113,-0.0007077779629938548,0.10051547979813202,0.0019691525843396514,0.00037871568353229674,0.11418927479266912,0.6054943589049112,0.3359183488347174,0,-1,13
114,0.0,0.10566943147708843,0.002242565878578373,0.006896090812555515,0.11186462540956123,0.6371769355746446,0.33608764047888656,0,-1,69
115,0.0,0.11340600101125684,0.0025159791728170946,0.01802488632341328,0.10986611895539894,0.6631375538530804,0.33736349608211963,0,-1,60
116,0.002472270003740714,0.12113737395198676,0.0030928098189280926,0.046933516833045766,0.09373260610570755,0.6954372885013345,0.33975562299737966,0,-1,4
117,0.0010738184131608949,0.12371455765520235,0.0030928098189280926,0.046933516833045766,0.09728418794829136,0.6954372885013345,0.3407946316511017,0,-1,5
118,0.0005836205702607914,0.12629206800143378,0.0030928098189280926,0.046933516833045766,0.09907861982435069,0.6954372885013345,0.3413593331085913,0,-1,63
119,0.0070343549443085416,0.136600216341609,0.0037232819514296813,0.08104515627591297,0.08738375006618843,0.7907210115568717,0.3481656567578336,0,-1,61
120,0.01815200238018231,0.15721699556277763,0.004752635694206208,0.13684755084814984,0.07262462762815523,0.916126487869798,0.36572922926156404,0,-1,22
121,0.005427797432448419,0.16237127388474987,0.005154612682056472,0.1583749384277606,0.06329335219603185,0.9576665338874466,0.3709810748565409,0,-1,74
122,0.008830362810752158,0.17267942222492402,0.005903447832069099,0.19740740649064226,0.04554062536108507,0.9999957063124957,0.37952518553990083,0,-1,79
123,0.024317341532355076,0.18814192312412045,0.007612025904158595,0.24123446461236098,0.01901625986566482,0.9189302072276855,0.4030542366140559,0,-1,74
124,0.005500420454210407,0.19071869109986125,0.007612025904158595,0.24123446461236098,0.024211349124590355,0.9189302072276855,0.4083763510246401,0,-1,61
125,0.0,0.1932962014460927,0.008213056774949415,0.24144238694841796,0.01770457424957988,0.9324352402919254,0.4120013559449606,0,-1,62
126,0.025798153454731108,0.20875903641201043,0.00936154737963081,0.2420438765634398,0.040763246100508715,0.9359296666041733,0.4369632157538388,0,-1,60
127,-0.1251242065495446,0.2680336082999396,0.012822285033080584,0.28498726475691655,0.1737138967683682,0.980714972315415,0.3158951358981442,0,-1,21
128,0.0037525830246683506,0.0,0.013982031556217711,0.498280927828672,0.015030566585731644,0.49771579749585904,0.3752613984513943,0,-1,2
129,0.007776994200222767,0.007731194771812016,0.013941264026560863,0.49828835362638835,0.01639725358330353,0.5109503315526464,0.38278628736645026,0,-1,21
130,0.01274350310947087,0.010310486807222581,0.013941264026560863,0.49828835362638835,0.020573880165751644,0.5109503315526464,0.3951166868522429,0,-1,22
131,0.010890342740884768,0.015464542418047952,0.013885125133262908,0.4983007299559155,0.01941746039002358,0.5566100503821235,0.4056539995031507,0,-1,3
132,0.016046862997138762,0.025773915669534093,0.013738446445886674,0.4982933041581992,0.017953069818473052,0.6121647823755088,0.4211806745114891,0,-1,2
133,0.007930583614346719,0.03350555586363984,0.013653182863584518,0.4982784525627666,0.019522253838956897,0.6128270280492772,0.42885417396296266,0,-1,4
134,0.00834020207372545,0.04124239265118616,0.013576220521143463,0.49829082889229376,0.020500916290652572,0.6133368142258476,0.43692401335310976,0,-1,2
135,0.006530909100780374,0.04639644826201048,0.013509036757860823,0.4982933041581992,0.01816609786582798,0.6134473498990111,0.44324321126331173,0,-1,3
136,0.00784493703913163,0.0515516916656223,0.013441114324929525,0.49829577942410463,0.01836659005672822,0.6518904956017985,0.4508338405276852,0,-1,5
137,0.0,0.06186099068005843,0.013377588735144998,0.49829577942410463,0.015864327043328245,0.6968707183914358,0.47353157055374623,0,-1,2
138,0.0,0.09020907602861253,0.01341290417929985,0.49768686401136647,0.018573160132367716,0.7111315287248283,0.5578240702922257,0,-1,73
139,-0.0010896339709118832,0.09278614095254915,0.01341290417929985,0.49768686401136647,0.021136369116939443,0.7111315287248283,0.556769758770565,0,-1,78
140,-0.007080834221155974,0.10052008249517885,0.013408225938191689,0.4861744022851655,0.01743341511386635,0.7096093447712446,0.5499184625540139,0,-1,73
141,-0.0035914837235183983,0.10567933469944374,0.013399783999349891,0.48517439485936775,0.024047572265278597,0.9208013110527474,0.5464434032491049,0,-1,78
142,-0.007544396895064841,0.11856510474142382,0.013315364610931914,0.4783872157466516,0.02162538852057315,0.9149162604981852,0.5391435715782995,0,-1,77
143,-0.0018626477083487478,0.12371916035224918,0.013273154916722926,0.4785926628168031,0.019783197288537408,0.9149177904855245,0.5373413049528716,0,-1,71
144,-0.0054012510814165,0.136605524290623,0.013184514558884051,0.4792684104089882,0.02194097347314631,0.9149190197319051,0.5321151451611077,0,-1,57
145,0.0025455857019417005,0.1855722819050983,0.012829847603293029,0.497954192729154,0.03519929694923335,0.9026784553815863,0.5345782111140587,0,-1,1
146,0.006292648066577086,0.19846146685133878,0.012732483908650961,0.4983155815513482,0.03424162232290139,0.8637006629393273,0.5406668716509507,0,-1,97
147,-0.11059663908524406,0.2087718794215124,0.01291813621368016,0.4967289361059612,0.04772763616026164,0.7941921777096728,0.4336554219740097,0,-1,1
148,-0.002194837642173001,0.2139260092693867,0.01291813621368016,0.4967289361059612,0.04088265988760904,0.7941921777096728,0.4315317339502405,0,-1,4
149,-0.44414359783556123,0.273323220762499,0.012247670395915556,0.4964442805268356,0.585730152579247,0.6018980171475636,0.0017858514150362165,0,-1,46
150,0.04568202958607194,0.0,0.010614858724931195,0.49829082889229376,0.023129677385591258,0.636276563506415,0.45663593228043836,0,6,22
151,0.027137237264600704,0.007732308327547398,0.010731779577890092,0.4982982546900101,0.015662266038168494,0.7066592099905595,0.4828934670837675,0,6,3
152,0.0,0.02319454939707141,0.010814123656342793,0.49828835362638835,0.02113908422708687,0.7517310935137915,0.5236298653838785,0,6,4
153,0.017321970981956644,0.03350837687150647,0.01095482263703942,0.49828835362638835,0.015391593391168704,0.7514210814620944,0.5403903134533027,0,6,2
154,0.006162841287233229,0.04124179875479241,0.01103874957902496,0.49828835362638835,0.015411952703172829,0.7804897195492113,0.5463533751315822,0,6,3
155,0.08776950556711667,0.05670634117284037,0.011242552052564024,0.4977437951271915,0.02249154709739362,0.863121864276495,0.6312776739696889,0,6,61
156,-0.0013276764029870269,0.0592834803338249,0.011242552052564024,0.4977437951271915,0.028857794338541864,0.863121864276495,0.6299930365904644,0,6,68
157,0.027914205253648003,0.06960629049120674,0.01149486049969825,0.48386250392948466,0.01868350218274627,0.9999963274777632,0.6570023525649776,0,6,61
158,0.0,0.07218335541514233,0.01149486049969825,0.48386250392948466,0.025268132992530012,0.9999963274777632,0.6558898103209356,0,6,61
159,-0.0013331597486820614,0.07476042033908002,0.011622157902483525,0.4808228773976045,0.014805060475536161,0.9999969360339062,0.6545998673485506,0,6,68
160,0.1649214814310955,0.0928110846010614,0.011867220352111876,0.4809986212768907,0.03171348644120241,0.9562083268149221,0.8141751216852343,0,6,61
161,-0.0025642798813095727,0.09797991338466579,0.011974503324893054,0.48138723802404476,0.03213242932252341,0.9487002663370635,0.8116939675584361,0,6,60
162,-0.010587115458600426,0.12636407793910176,0.012518445584266217,0.4843897355673434,0.043592524953294146,0.9467142290798632,0.801450052530885,0,6,4
163,-0.8283009198753802,0.20886192896212186,0.011387049905739459,0.49826855149914484,0.4705198264584642,0.7425541119605045,0.0,0,6,46
164,0.0,0.0,0.0062291659723817915,0.49802350017450625,0.031006091005543086,0.5222736708852784,0.5154461874361791,0,1,8
165,0.0,0.012886363938373823,0.005650787637483129,0.49829082889229376,0.045397517892599694,0.43692613770776323,0.49907679931866533,0,1,3
166,-0.019950228408131574,0.028355509053469657,0.004606660501733457,0.49827597729686113,0.05202458406800559,0.4928333867996084,0.47977329352501513,0,1,2
167,-0.0039219832480787585,0.030933687533143784,0.004606660501733457,0.49827597729686113,0.057459931637905345,0.4928333867996084,0.4759784484333655,0,1,8
168,-0.005732818711474521,0.03609004449249204,0.004325262540340202,0.49827597729686113,0.05992323788841556,0.3660143762674834,0.47043146937392827,0,1,6
169,0.0,0.049001277842327044,0.003953289610123493,0.49827597729686113,0.07535054629000709,0.27156215215193297,0.4565979831470346,0,1,4
170,-0.0049856093995256775,0.05415652124593886,0.0037962695476660567,0.49827597729686113,0.0796867297986202,0.3226042529250132,0.45177399126284173,0,1,5
171,-0.0021379708541488514,0.056734699725612986,0.0035361523071031657,0.49827597729686113,0.07562136862815164,0.39236238628494496,0.44970532658765955,0,1,3
172,-0.299117849784649,0.10058867752858752,0.0008997699815549338,0.49827597729686113,0.05072458309935952,0.7107542460709391,0.16028392106887784,0,1,5
173,-0.012978787403338377,0.10574614804367222,0.0008997699815549338,0.49827597729686113,0.053844163485289864,0.7107542460709391,0.14772586445370747,0,1,3
174,-0.03900286082105696,0.1212197473817159,0.0001366538850015992,0.4433424010574336,0.03329386523465207,0.6238736281826327,0.10998735166949632,0,1,2
175,-0.005920900755436783,0.12379681230565359,0.0001366538850015992,0.4433424010574336,0.034473005528820634,0.6238736281826327,0.10425838758457304,0,1,4
176,0.0,0.1392590533751776,0.0001270511795690543,0.37581714715703335,0.023433118828432048,0.568094873043941,0.45204089639438905,0,1,63
177,0.0,0.1418361182991132,0.0001270511795690543,0.37581714715703335,0.027111225504748575,0.568094873043941,0.44849090738846803,0,1,74
178,0.0,0.1444133316971488,0.0001270511795690543,0.37581714715703335,0.034521006127351345,0.568094873043941,0.44149399649958876,0,1,22
179,-0.027397158340327927,0.15987772564109884,0.0001266290826269648,0.29202444572608216,0.04388060646345428,0.5609638728810519,0.4149849664307143,0,1,21
180,-0.02465574678739465,0.17534449517061965,0.0001266290826269648,0.24608351052111777,0.06601615276300378,0.5354450051298787,0.3911284801178431,0,1,2
181,-0.0038054825904955316,0.17792156009455734,0.0001266290826269648,0.22070213392673713,0.07137844371147942,0.5583718366836644,0.38744635910496666,0,1,3
182,-0.010862565703427703,0.1856629253421005,0.0001266290826269648,0.19440985947915457,0.08469635769916141,0.5777454571008523,0.37693592304877815,0,1,5
183,-0.013106713152445715,0.19339857433686142,0.0001266290826269648,0.1669071800038119,0.1014839050022573,0.5933719269615996,0.3642540876282461,0,1,63
184,-0.005208136462340963,0.19855262994768574,0.0001266290826269648,0.13546387720700898,0.11068889360387377,0.6116580095708226,0.359214782297088,0,1,3
185,-0.010619379340433553,0.20886534386638225,7.56257021244405e-06,0.07861444515677095,0.12767799532500745,0.5901552884122014,0.34893964927958954,0,1,5
186,-0.00350072507069838,0.2114419633680262,7.56257021244405e-06,0.07861444515677095,0.1324233775269125,0.5901552884122014,0.34555240652217534,0,1,4
187,-0.012292466150573257,0.22948290257656703,0.000603422753462662,0.02333433169058186,0.14327997429384176,0.5401058379637079,0.3336584228192558,0,1,2
188,-0.00679710092620343,0.24752673703002764,0.0015097352376199878,0.007170845328059374,0.14236554166911242,0.5759658955722089,0.3270816621714672,0,1,13
189,-0.00034557323105773166,0.2552589711205261,0.0018250416533611296,0.013094156639777052,0.13865190318257822,0.5928235226539865,0.32674729131959596,0,1,15
190,0.00010493655476477069,0.2578360360444638,0.0018250416533611296,0.013094156639777052,0.1429604488484425,0.5928235226539865,0.32684882616678806,0,1,4
191,0.0008471423380540212,0.26299016589233704,0.002204964075987199,0.02252491973950302,0.13761991144421723,0.6033955106205661,0.3276685068589653,0,1,2
192,0.003361551168075741,0.27329835135103675,0.0027786993445228707,0.039737918845932016,0.13113207712487018,0.6285102079399286,0.3309210872866738,1,1,2
193,0.0017405388189236383,0.27845352051759964,0.003145431237708631,0.05244098347264953,0.12230563544959093,0.6794125318327375,0.33260520340243066,1,1,3
